participant.code,subsession.round_number,cash_before_work,cash_before_work_type,work_type,work_profit,work_profit_type,cash_before_health_invest,cash_before_health_invest_type,health_invest_type,health_invest_profit,health_invest_profit_type,cash_before_repay,cash_before_repay_type,repay_type,repay_profit,repay_profit_x,repay_profit_type,cash_before_loan,cash_before_loan_type,loan_type,loan_profit,loan_profit_type,cash_before_invest,cash_before_invest_type,invest_type,invest_profit,invest_profit_type,cash_before_venture,cash_before_venture_type,venture_type,venture_profit,venture_profit_type,cash_before_insurance,cash_before_insurance_type,insurance_type,insurance_profit,insurance_profit_type,cash_before_lottery,cash_before_lottery_type,player.lucky_invest,lottery_type,player.lucky,lottery_profit,lottery_profit_type,cash_before_impact,cash_before_impact_type,impact_type,player.crash_type,impact_profit,impact_profit_type,cash_before_health_impact,cash_before_health_impact_type,health_impact_type,player.health_type,health_impact_profit,health_impact_profit_type,cash_before_preference,cash_before_preference_type,preference_type,preference_profit,preference_profit_type,cash_before_patience,cash_before_patience_type,patience_type,patience_profit,patience_profit_type,player.loss,player.cash,player.total_loans,total,player.treatments,treat5
w9vla1hv,8,-98.55,0,0,9,2,-89.55,0,0,0,1,-89.55,0,0,0,0,1,-89.55,0,0,0,1,-89.55,0,0,0,1,-89.55,0,0,0,1,-89.55,0,0,0,1,-89.55,0,0,0,0,0,1,-89.55,0,0,无,0,1,-89.55,0,2,中,-30,0,-119.55,0,6,24,2,-95.55,0,1,5.8,2,0,-89.75,0,0,5,1
0k6r6bgl,8,-85.4,0,0,-3,0,-88.4,0,0,0,1,-88.4,0,0,0,0,1,-88.4,0,0,0,1,-88.4,0,0,0,1,-88.4,0,0,0,1,-88.4,0,0,0,1,-88.4,0,0,0,0,0,1,-88.4,0,3,大,-15,0,-103.4,0,1,小,-15,0,-118.4,0,5,19.2,2,-99.2,0,0,12,2,0,-87.2,0,0,5,1
hq6lddx8,8,19.89,1,0,-30,0,-10.11,0,0,0,1,-10.11,0,1,-6.215,-6.22,0,-16.325,0,0,0,1,-16.325,0,0,0,1,-16.325,0,0,0,1,-16.325,0,0,0,1,-16.325,0,1,1,0,-1,0,-17.33,0,1,小,-5,0,-22.33,0,1,小,-15,0,-37.33,0,2,4.8,2,-32.53,0,0,5,2,1,-27.53,0,5.65,5,1
mh3nw2gr,8,144.77,1,0,21,2,165.77,1,1,-5,0,160.77,1,1,-25.575,-25.58,0,135.195,1,1,27.04,2,162.235,1,1,16,2,178.235,1,1,22.5,2,200.735,1,1,-20.0735,0,180.6615,1,1,1,0,-1,0,179.66,1,0,无,0,1,179.66,1,2,中,-21,0,158.66,1,2,14.4,2,173.06,1,1,0,1,0,173.06,27.04,23.25,5,0
sca5toky,8,41.14,1,0,15,2,56.14,1,1,-5,0,51.14,1,1,-4.29,-4.29,0,46.85,1,0,0,1,46.85,1,1,0.3,2,47.15,1,1,-2,0,45.15,1,1,-4.515,0,40.635,1,0.01,1,0,-0.01,0,40.63,1,0,无,0,1,40.63,1,1,小,-7,0,33.63,1,3,4.2,2,37.83,1,0,11.8,2,0,49.63,0,3.9,5,0
8yww2xfk,8,-214.8,0,0,6,2,-208.8,0,0,0,1,-208.8,0,0,0,0,1,-208.8,0,0,0,1,-208.8,0,0,0,1,-208.8,0,0,0,1,-208.8,0,0,0,1,-208.8,0,1,1,0,-1,0,-209.8,0,3,大,-15,0,-224.8,0,2,中,-30,0,-254.8,0,0,6,2,-248.8,0,0,5,2,0,-243.8,0,0,5,1
7qaw85j9,8,131.9,1,0,30,2,161.9,1,2,-10,0,151.9,1,0,0,0,1,151.9,1,0,0,1,151.9,1,1,8,2,159.9,1,1,0,1,159.9,1,1,-15.99,0,143.91,1,0,0,0,0,1,143.91,1,0,无,0,1,143.91,1,0,无,0,1,143.91,1,5,19.2,2,163.11,1,1,6,2,0,169.11,0,0,5,0
2dxnce3p,8,203.08,1,0,27,2,230.08,1,2,-10,0,220.08,1,1,-77.418,-77.42,0,142.662,1,0,0,1,142.662,1,1,-7.13,0,135.532,1,1,0,1,135.532,1,1,-13.5532,0,121.9788,1,0,0,0,0,1,121.98,1,0,无,0,1,121.98,1,1,小,-5,0,116.98,1,2,4.8,2,121.78,1,1,0,1,0,121.78,0,70.38,5,1
lqy09jik,8,35.89,1,0,9,2,44.89,1,1,-5,0,39.89,1,1,-10.879,-10.88,0,29.011,1,1,17.41,2,46.421,1,1,4.5,2,50.921,1,1,0,1,50.921,1,1,-5.0921,0,45.8289,1,0,0,0,0,1,45.83,1,0,无,0,1,45.83,1,1,小,-7,0,38.83,1,2,14.4,2,53.23,1,0,11.2,2,0,64.43,17.41,9.89,5,0
ktiz1h1g,8,-26.85,0,0,21,2,-5.85,0,0,0,1,-5.85,0,0,0,0,1,-5.85,0,0,0,1,-5.85,0,0,0,1,-5.85,0,0,0,1,-5.85,0,0,0,1,-5.85,0,1,1,0,-1,0,-6.85,0,2,中,-10,0,-16.85,0,3,大,-50,0,-66.85,0,6,24,2,-42.85,0,1,7,2,0,-35.85,3.72,3.38,5,1
ytgj1t65,8,66.79,1,0,15,2,81.79,1,1,-5,0,76.79,1,0,0,0,1,76.79,1,0,0,1,76.79,1,1,7.68,2,84.47,1,0,0,1,84.47,1,1,-8.447,0,76.023,1,1,1,0,-1,0,75.02,1,0,无,0,1,75.02,1,2,中,-21,0,54.02,1,5,2.4,2,56.42,1,1,0,1,0,56.42,35.62,32.38,5,0
z668vjdm,8,-51.99,0,1,0,1,-51.99,0,0,0,1,-51.99,0,0,0,0,1,-51.99,0,0,0,1,-51.99,0,0,0,1,-51.99,0,0,0,1,-51.99,0,0,0,1,-51.99,0,1,1,0,-1,0,-52.99,0,0,无,0,1,-52.99,0,1,小,-15,0,-67.99,0,6,24,2,-43.99,0,1,7,2,0,-36.99,0,0,5,1
2be0jkh2,8,-73.54,0,0,3,2,-70.54,0,0,0,1,-70.54,0,0,0,0,1,-70.54,0,0,0,1,-70.54,0,0,0,1,-70.54,0,0,0,1,-70.54,0,0,0,1,-70.54,0,1,1,0,-1,0,-71.54,0,1,小,-5,0,-76.54,0,1,小,-15,0,-91.54,0,5,19.2,2,-72.34,0,1,6.8,2,0,-65.54,0,0,5,1
s270rho2,8,34.7,1,0,18,2,52.7,1,2,-10,0,42.7,1,0,0,0,1,42.7,1,0,0,1,42.7,1,1,-1,0,41.7,1,1,15,2,56.7,1,1,-5.67,0,51.03,1,0,0,0,0,1,51.03,1,0,无,0,1,51.03,1,2,中,-15,0,36.03,1,6,0,1,36.03,1,0,12,2,0,48.03,0,0,5,0
kgm6ppuo,8,33.58,1,0,9,2,42.58,1,1,-5,0,37.58,1,1,-3,-3,0,34.58,1,1,6.37,2,40.95,1,1,1.25,2,42.2,1,1,0,1,42.2,1,1,-4.22,0,37.98,1,1,1,0,-1,0,36.98,1,0,无,0,1,36.98,1,3,大,-35,0,1.98,1,6,24,2,25.98,1,0,5,2,0,30.98,9.09,5.2,5,1
6gir6eim,8,-41,0,0,-3,0,-44,0,0,0,1,-44,0,0,0,0,1,-44,0,0,0,1,-44,0,0,0,1,-44,0,0,0,1,-44,0,0,0,1,-44,0,1,1,0,-1,0,-45,0,2,中,-10,0,-55,0,2,中,-30,0,-85,0,6,24,2,-61,0,1,6.8,2,0,-54.2,0,0,5,1
j4rjykeb,9,-66.8,0,0,3,2,-63.8,0,0,0,1,-63.8,0,0,0,0,1,-63.8,0,0,0,1,-63.8,0,0,0,1,-63.8,0,0,0,1,-63.8,0,0,0,1,-63.8,0,1,1,0,-1,0,-64.8,0,2,中,-10,0,-74.8,0,1,小,-15,0,-89.8,0,6,0,1,-89.8,0,1,6.4,2,0,-83.4,0,0,5,1
8cyh64c7,9,-201.7,0,0,6,2,-195.7,0,0,0,1,-195.7,0,0,0,0,1,-195.7,0,0,0,1,-195.7,0,0,0,1,-195.7,0,0,0,1,-195.7,0,0,0,1,-195.7,0,0,0,0,0,1,-195.7,0,2,中,-10,0,-205.7,0,1,小,-15,0,-220.7,0,0,3,2,-217.7,0,0,11.6,2,0,-206.1,0,0,5,1
nxlvuopa,9,95.88,1,0,15,2,110.88,1,1,-5,0,105.88,1,1,-2.255,-2.26,0,103.625,1,0,0,1,103.625,1,1,2.5,2,106.125,1,1,25,2,131.125,1,1,-13.1125,0,118.0125,1,0,0,0,0,1,118.01,1,0,无,0,1,118.01,1,1,小,-7,0,111.01,1,6,0,1,111.01,1,1,6.6,2,0,117.61,0,2.05,5,0
w9vla1hv,9,-89.75,0,0,15,2,-74.75,0,0,0,1,-74.75,0,0,0,0,1,-74.75,0,0,0,1,-74.75,0,0,0,1,-74.75,0,0,0,1,-74.75,0,0,0,1,-74.75,0,0,0,0,0,1,-74.75,0,2,中,-10,0,-84.75,0,3,大,-50,0,-134.75,0,6,16,2,-118.75,0,1,7,2,0,-111.75,0,0,5,1
0k6r6bgl,9,-87.2,0,0,15,2,-72.2,0,0,0,1,-72.2,0,0,0,0,1,-72.2,0,0,0,1,-72.2,0,0,0,1,-72.2,0,0,0,1,-72.2,0,0,0,1,-72.2,0,0,0,0,0,1,-72.2,0,2,中,-10,0,-82.2,0,3,大,-50,0,-132.2,0,5,1.2,2,-131,0,0,5,2,0,-126,0,0,5,1
hq6lddx8,9,-27.53,0,1,18,2,-9.53,0,0,0,1,-9.53,0,0,0,0,1,-9.53,0,0,0,1,-9.53,0,0,0,1,-9.53,0,0,0,1,-9.53,0,0,0,1,-9.53,0,1,1,0,-1,0,-10.53,0,1,小,-5,0,-15.53,0,1,小,-15,0,-30.53,0,6,16,2,-14.53,0,1,0,1,0,-14.53,0,0,5,1
mh3nw2gr,9,173.06,1,0,24,2,197.06,1,1,-5,0,192.06,1,1,-29.74,-29.74,0,162.32,1,1,32.46,2,194.78,1,1,19,2,213.78,1,1,0,1,213.78,1,1,-21.378,0,192.402,1,1,1,0,-1,0,191.4,1,0,无,0,1,191.4,1,1,小,-7,0,184.4,1,2,2.4,2,186.8,1,1,5.2,2,0,192,32.46,27.04,5,0
sca5toky,9,49.63,1,0,21,2,70.63,1,1,-5,0,65.63,1,0,0,0,1,65.63,1,0,0,1,65.63,1,1,-0.15,0,65.48,1,1,1,2,66.48,1,1,-6.648,0,59.832,1,0.01,1,0,-0.01,0,59.82,1,0,无,0,1,59.82,1,1,小,-7,0,52.82,1,4,9,2,61.82,1,0,5,2,0,66.82,0,0,5,0
8yww2xfk,9,-243.8,0,0,9,2,-234.8,0,0,0,1,-234.8,0,0,0,0,1,-234.8,0,0,0,1,-234.8,0,0,0,1,-234.8,0,0,0,1,-234.8,0,0,0,1,-234.8,0,1,1,0,-1,0,-235.8,0,0,无,0,1,-235.8,0,1,小,-15,0,-250.8,0,1,2.7,2,-248.1,0,1,5,2,0,-243.1,0,0,5,1
7qaw85j9,9,169.11,1,0,30,2,199.11,1,2,-10,0,189.11,1,0,0,0,1,189.11,1,0,0,1,189.11,1,1,-5,0,184.11,1,1,67.5,2,251.61,1,1,-25.161,0,226.449,1,0,0,0,0,1,226.45,1,0,无,0,1,226.45,1,1,小,-5,0,221.45,1,6,0,1,221.45,1,1,5.8,2,0,227.25,0,0,5,0
2dxnce3p,9,121.78,1,0,-30,0,91.78,1,2,-10,0,81.78,1,0,0,0,1,81.78,1,1,49.07,2,130.85,1,1,5,2,135.85,1,1,-40,0,95.85,1,1,-9.585,0,86.265,1,1,1,0,-1,0,85.27,1,0,无,0,1,85.27,1,1,小,-5,0,80.27,1,1,2.7,2,82.97,1,1,6,2,1,88.97,49.07,0,5,1
lqy09jik,9,64.43,1,0,3,2,67.43,1,1,-5,0,62.43,1,1,-19.15,-19.15,0,43.28,1,1,25.97,2,69.25,1,1,-2.5,0,66.75,1,1,-15,0,51.75,1,1,-5.175,0,46.575,1,0,0,0,0,1,46.58,1,0,无,0,1,46.58,1,0,无,0,1,46.58,1,2,2.4,2,48.98,1,1,0,1,0,48.98,25.97,17.41,5,0
ktiz1h1g,9,-35.85,0,0,12,2,-23.85,0,0,0,1,-23.85,0,0,0,0,1,-23.85,0,0,0,1,-23.85,0,0,0,1,-23.85,0,0,0,1,-23.85,0,0,0,1,-23.85,0,1,1,0,-1,0,-24.85,0,2,中,-10,0,-34.85,0,1,小,-15,0,-49.85,0,6,0,1,-49.85,0,1,5.8,2,0,-44.05,4.09,3.72,5,1
ytgj1t65,9,56.42,1,0,15,2,71.42,1,1,-5,0,66.42,1,0,0,0,1,66.42,1,0,0,1,66.42,1,1,3.32,2,69.74,1,0,0,1,69.74,1,1,-6.974,0,62.766,1,1,1,0,-1,0,61.77,1,0,无,0,1,61.77,1,1,小,-7,0,54.77,1,6,16,2,70.77,1,0,11.4,2,0,82.17,39.18,35.62,5,0
z668vjdm,9,-36.99,0,0,3,2,-33.99,0,0,0,1,-33.99,0,0,0,0,1,-33.99,0,0,0,1,-33.99,0,0,0,1,-33.99,0,0,0,1,-33.99,0,0,0,1,-33.99,0,1,1,0,-1,0,-34.99,0,1,小,-5,0,-39.99,0,3,大,-50,0,-89.99,0,6,0,1,-89.99,0,1,6.4,2,0,-83.59,0,0,5,1
2be0jkh2,9,-65.54,0,0,-30,0,-95.54,0,0,0,1,-95.54,0,0,0,0,1,-95.54,0,0,0,1,-95.54,0,0,0,1,-95.54,0,0,0,1,-95.54,0,0,0,1,-95.54,0,1,1,0,-1,0,-96.54,0,1,小,-5,0,-101.54,0,1,小,-15,0,-116.54,0,6,16,2,-100.54,0,0,11.8,2,1,-88.74,0,0,5,1
s270rho2,9,48.03,1,0,-30,0,18.03,1,1,-5,0,13.03,1,0,0,0,1,13.03,1,0,0,1,13.03,1,1,0.75,2,13.78,1,1,0,1,13.78,1,1,-1.378,0,12.402,1,0,0,0,0,1,12.4,1,0,无,0,1,12.4,1,1,小,-7,0,5.4,1,6,0,1,5.4,1,0,5,2,1,10.4,0,0,5,0
kgm6ppuo,9,30.98,1,0,15,2,45.98,1,1,-5,0,40.98,1,1,-5,-5,0,35.98,1,1,4.65,2,40.63,1,1,3,2,43.63,1,1,-10,0,33.63,1,1,-3.363,0,30.267,1,0,0,0,0,1,30.27,1,0,无,0,1,30.27,1,2,中,-21,0,9.27,1,6,16,2,25.27,1,0,5,2,0,30.27,9.65,9.09,5,1
6gir6eim,9,-54.2,0,0,3,2,-51.2,0,0,0,1,-51.2,0,0,0,0,1,-51.2,0,0,0,1,-51.2,0,0,0,1,-51.2,0,0,0,1,-51.2,0,0,0,1,-51.2,0,1,1,0,-1,0,-52.2,0,3,大,-15,0,-67.2,0,1,小,-15,0,-82.2,0,6,0,1,-82.2,0,1,6.8,2,0,-75.4,0,0,5,1
j4rjykeb,10,-83.4,0,0,-30,0,-113.4,0,0,0,1,-113.4,0,0,0,0,1,-113.4,0,0,0,1,-113.4,0,0,0,1,-113.4,0,0,0,1,-113.4,0,0,0,1,-113.4,0,1,1,0,-1,0,-114.4,0,0,无,0,1,-114.4,0,2,中,-30,0,-144.4,0,6,8,2,-136.4,0,0,4.6,2,0,-131.8,0,0,5,1
8cyh64c7,10,-206.1,0,0,-6,0,-212.1,0,0,0,1,-212.1,0,0,0,0,1,-212.1,0,0,0,1,-212.1,0,0,0,1,-212.1,0,0,0,1,-212.1,0,0,0,1,-212.1,0,0,0,0,0,1,-212.1,0,1,小,-5,0,-217.1,0,0,无,0,1,-217.1,0,2,4.8,2,-212.3,0,1,0,1,0,-213.3,0,0,5,1
nxlvuopa,10,117.61,1,0,24,2,141.61,1,1,-5,0,136.61,1,0,0,0,1,136.61,1,0,0,1,136.61,1,1,9,2,145.61,1,1,45,2,190.61,1,1,-19.061,0,171.549,1,0,0,0,0,1,171.55,1,0,无,0,1,171.55,1,2,中,-21,0,150.55,1,6,0,1,150.55,1,1,6.6,2,0,157.15,0,0,5,0
w9vla1hv,10,-111.75,0,0,-30,0,-141.75,0,0,0,1,-141.75,0,0,0,0,1,-141.75,0,0,0,1,-141.75,0,0,0,1,-141.75,0,0,0,1,-141.75,0,0,0,1,-141.75,0,0,0,0,0,1,-141.75,0,2,中,-10,0,-151.75,0,2,中,-30,0,-181.75,0,6,0,1,-181.75,0,1,6,2,0,-175.75,0,0,5,1
0k6r6bgl,10,-126,0,0,27,2,-99,0,0,0,1,-99,0,0,0,0,1,-99,0,0,0,1,-99,0,0,0,1,-99,0,0,0,1,-99,0,0,0,1,-99,0,0,0,0,0,1,-99,0,1,小,-5,0,-104,0,3,大,-50,0,-154,0,4,1.2,2,-152.8,0,1,0,1,0,-153.8,0,0,5,1
hq6lddx8,10,-14.53,0,0,3,2,-11.53,0,0,0,1,-11.53,0,0,0,0,1,-11.53,0,0,0,1,-11.53,0,0,0,1,-11.53,0,0,0,1,-11.53,0,0,0,1,-11.53,0,1,1,0,-1,0,-12.53,0,2,中,-10,0,-22.53,0,1,小,-15,0,-37.53,0,5,0.8,2,-36.73,0,0,10.6,2,0,-26.13,0,0,5,1
mh3nw2gr,10,192,1,0,30,2,222,1,1,-5,0,217,1,1,-35.706,-35.71,0,181.294,1,1,18.13,2,199.424,1,1,19,2,218.424,1,1,-15,0,203.424,1,1,-20.3424,0,183.0816,1,1,1,0,-1,0,182.08,1,0,无,0,1,182.08,1,1,小,-7,0,175.08,1,2,4.8,2,179.88,1,1,7,2,0,186.88,18.13,32.46,5,0
sca5toky,10,66.82,1,0,12,2,78.82,1,1,-5,0,73.82,1,0,0,0,1,73.82,1,0,0,1,73.82,1,1,0.3,2,74.12,1,1,-1,0,73.12,1,1,-7.312,0,65.808,1,0,0,0,0,1,65.81,1,0,无,0,1,65.81,1,1,小,-7,0,58.81,1,5,0.8,2,59.61,1,0,5,2,0,64.61,0,0,5,0
8yww2xfk,10,-243.1,0,0,3,2,-240.1,0,0,0,1,-240.1,0,0,0,0,1,-240.1,0,0,0,1,-240.1,0,0,0,1,-240.1,0,0,0,1,-240.1,0,0,0,1,-240.1,0,1,1,0,-1,0,-241.1,0,1,小,-5,0,-246.1,0,1,小,-15,0,-261.1,0,0,2,2,-259.1,0,0,4,2,0,-255.1,0,0,5,1
7qaw85j9,10,227.25,1,0,21,2,248.25,1,2,-10,0,238.25,1,0,0,0,1,238.25,1,0,0,1,238.25,1,1,19.5,2,257.75,1,1,-50,0,207.75,1,1,-20.775,0,186.975,1,0,0,0,0,1,186.98,1,0,无,0,1,186.98,1,1,小,-5,0,181.98,1,6,8,2,189.98,1,1,5.8,2,0,195.78,0,0,5,0
2dxnce3p,10,88.97,1,1,-30,0,58.97,1,2,-10,0,48.97,1,0,0,0,1,48.97,1,0,0,1,48.97,1,1,4.8,2,53.77,1,1,-26.88,0,26.89,1,1,-2.689,0,24.201,1,1,1,0,-1,0,23.2,1,0,无,0,1,23.2,1,0,无,0,1,23.2,1,0,2,2,25.2,1,1,5.6,2,0,30.8,53.98,49.07,5,1
lqy09jik,10,48.98,1,0,9,2,57.98,1,1,-5,0,52.98,1,1,-28.567,-28.57,0,24.413,1,1,14.65,2,39.063,1,1,2,2,41.063,1,1,0,1,41.063,1,1,-4.1063,0,36.9567,1,0,0,0,0,1,36.95,1,0,无,0,1,36.95,1,1,小,-7,0,29.95,1,2,4.8,2,34.75,1,1,6.8,2,0,41.55,14.65,25.97,5,0
ktiz1h1g,10,-44.05,0,0,9,2,-35.05,0,0,0,1,-35.05,0,0,0,0,1,-35.05,0,0,0,1,-35.05,0,0,0,1,-35.05,0,0,0,1,-35.05,0,0,0,1,-35.05,0,1,1,0,-1,0,-36.05,0,1,小,-5,0,-41.05,0,1,小,-15,0,-56.05,0,6,8,2,-48.05,0,1,9.6,2,0,-38.45,4.5,4.09,5,1
ytgj1t65,10,82.17,1,0,15,2,97.17,1,1,-5,0,92.17,1,0,0,0,1,92.17,1,0,0,1,92.17,1,1,4.61,2,96.78,1,0,0,1,96.78,1,1,-9.678,0,87.102,1,1,1,0,-1,0,86.1,1,0,无,0,1,86.1,1,1,小,-7,0,79.1,1,5,6.4,2,85.5,1,0,5,2,0,90.5,43.1,39.18,5,0
z668vjdm,10,-83.59,0,0,-15,0,-98.59,0,0,0,1,-98.59,0,0,0,0,1,-98.59,0,0,0,1,-98.59,0,0,0,1,-98.59,0,0,0,1,-98.59,0,0,0,1,-98.59,0,1,1,0,-1,0,-99.59,0,1,小,-5,0,-104.59,0,1,小,-15,0,-119.59,0,6,0,1,-119.59,0,0,10.8,2,0,-108.79,0,0,5,1
2be0jkh2,10,-88.74,0,1,-6,0,-94.74,0,0,0,1,-94.74,0,0,0,0,1,-94.74,0,0,0,1,-94.74,0,0,0,1,-94.74,0,0,0,1,-94.74,0,0,0,1,-94.74,0,1,1,0,-1,0,-95.74,0,1,小,-5,0,-100.74,0,1,小,-15,0,-115.74,0,6,8,2,-107.74,0,1,0,1,0,-108.74,0,0,5,1
s270rho2,10,10.4,1,1,15,2,25.4,1,1,-5,0,20.4,1,0,0,0,1,20.4,1,0,0,1,20.4,1,1,0.5,2,20.9,1,1,5,2,25.9,1,1,-2.59,0,23.31,1,0,0,0,0,1,23.31,1,0,无,0,1,23.31,1,1,小,-7,0,16.31,1,6,0,1,16.31,1,0,5,2,0,21.31,0,0,5,0
kgm6ppuo,10,30.27,1,0,9,2,39.27,1,1,-5,0,34.27,1,1,-7,-7,0,27.27,1,1,1.18,2,28.45,1,1,2.25,2,30.7,1,1,-7.5,0,23.2,1,1,-2.32,0,20.88,1,0,0,0,0,1,20.88,1,0,无,0,1,20.88,1,3,大,-35,0,-14.12,0,6,8,2,-6.12,0,1,0,1,0,-7.12,4.8,9.65,5,1
6gir6eim,10,-75.4,0,0,6,2,-69.4,0,0,0,1,-69.4,0,0,0,0,1,-69.4,0,0,0,1,-69.4,0,0,0,1,-69.4,0,0,0,1,-69.4,0,0,0,1,-69.4,0,1,1,0,-1,0,-70.4,0,0,无,0,1,-70.4,0,2,中,-30,0,-100.4,0,6,0,1,-100.4,0,1,5.2,2,0,-95.2,0,0,5,1
j4rjykeb,11,-131.8,0,0,3,2,-128.8,0,2,0,1,-128.8,0,0,0,0,1,-128.8,0,0,0,1,-128.8,0,0,0,1,-128.8,0,0,0,1,-128.8,0,1,0,1,-128.8,0,1,1,0,-1,0,-129.8,0,0,无,0,1,-129.8,0,3,大,-25,0,-154.8,0,6,20,2,-134.8,0,1,6.4,2,0,-128.4,0,0,5,1
8cyh64c7,11,-213.3,0,0,6,2,-207.3,0,2,0,1,-207.3,0,0,0,0,1,-207.3,0,0,0,1,-207.3,0,0,0,1,-207.3,0,0,0,1,-207.3,0,1,0,1,-207.3,0,0,0,0,0,1,-207.3,0,0,无,0,1,-207.3,0,2,中,-15,0,-222.3,0,3,12.5,2,-209.8,0,1,6,2,0,-203.8,0,0,5,1
nxlvuopa,11,157.15,1,0,27,2,184.15,1,1,-5,0,179.15,1,0,0,0,1,179.15,1,0,0,1,179.15,1,1,4,2,183.15,1,1,75,2,258.15,1,1,-25.815,0,232.335,1,1,1,0,-1,0,231.34,1,0,无,0,1,231.34,1,1,小,-7,0,224.34,1,6,0,1,224.34,1,0,11.6,2,0,235.94,0,0,5,0
w9vla1hv,11,-175.75,0,0,-30,0,-205.75,0,2,0,1,-205.75,0,0,0,0,1,-205.75,0,0,0,1,-205.75,0,0,0,1,-205.75,0,0,0,1,-205.75,0,1,0,1,-205.75,0,0,0,0,0,1,-205.75,0,0,无,0,1,-205.75,0,1,小,-5,0,-210.75,0,6,20,2,-190.75,0,1,6.6,2,1,-184.15,0,0,5,1
0k6r6bgl,11,-153.8,0,0,18,2,-135.8,0,2,0,1,-135.8,0,0,0,0,1,-135.8,0,0,0,1,-135.8,0,0,0,1,-135.8,0,0,0,1,-135.8,0,1,0,1,-135.8,0,0,0,0,0,1,-135.8,0,0,无,0,1,-135.8,0,1,小,-5,0,-140.8,0,4,15,2,-125.8,0,1,7,2,0,-118.8,0,0,5,1
hq6lddx8,11,-26.13,0,0,18,2,-8.13,0,2,0,1,-8.13,0,0,0,0,1,-8.13,0,0,0,1,-8.13,0,0,0,1,-8.13,0,0,0,1,-8.13,0,1,0,1,-8.13,0,1,1,0,-1,0,-9.13,0,0,无,0,1,-9.13,0,1,小,-5,0,-14.13,0,6,20,2,5.87,1,1,0,1,0,5.87,0,0,5,1
mh3nw2gr,11,186.88,1,0,24,2,210.88,1,1,-5,0,205.88,1,1,-19.94,-19.94,0,185.94,1,1,18.59,2,204.53,1,1,30,2,234.53,1,1,22.5,2,257.03,1,1,-25.703,0,231.327,1,1,1,0,-1,0,230.33,1,0,无,0,1,230.33,1,1,小,-7,0,223.33,1,2,4,2,227.33,1,1,5.6,2,0,232.93,18.59,18.13,5,0
sca5toky,11,64.61,1,0,12,2,76.61,1,1,-5,0,71.61,1,0,0,0,1,71.61,1,0,0,1,71.61,1,1,0.25,2,71.86,1,1,3,2,74.86,1,1,-7.486,0,67.374,1,0.01,1,0,-0.01,0,67.36,1,0,无,0,1,67.36,1,1,小,-7,0,60.36,1,4,3,2,63.36,1,0,5,2,0,68.36,0,0,5,0
8yww2xfk,11,-255.1,0,0,9,2,-246.1,0,2,0,1,-246.1,0,0,0,0,1,-246.1,0,0,0,1,-246.1,0,0,0,1,-246.1,0,0,0,1,-246.1,0,1,0,1,-246.1,0,1,1,0,-1,0,-247.1,0,0,无,0,1,-247.1,0,0,无,0,1,-247.1,0,1,4.5,2,-242.6,0,0,5,2,0,-237.6,0,0,5,1
7qaw85j9,11,195.78,1,0,30,2,225.78,1,2,-10,0,215.78,1,0,0,0,1,215.78,1,0,0,1,215.78,1,1,10,2,225.78,1,1,-22.5,0,203.28,1,1,-20.328,0,182.952,1,0,0,0,0,1,182.95,1,0,无,0,1,182.95,1,1,小,-5,0,177.95,1,5,16,2,193.95,1,1,6.2,2,0,200.15,0,0,5,0
2dxnce3p,11,30.8,1,0,30,2,60.8,1,2,0,1,60.8,1,0,0,0,1,60.8,1,0,0,1,60.8,1,1,9.12,2,69.92,1,1,-30,0,39.92,1,1,0,1,39.92,1,0,0,0,0,1,39.92,1,0,无,0,1,39.92,1,2,中,-15,0,24.92,1,1,9.5,2,34.42,1,1,7,2,0,41.42,59.38,53.98,5,1
lqy09jik,11,41.55,1,0,-30,0,11.55,1,1,-5,0,6.55,1,1,-16.115,-16.12,0,-9.565,0,0,0,1,-9.565,0,0,0,1,-9.565,0,0,0,1,-9.565,0,0,0,1,-9.565,0,0,0,0,0,1,-9.57,0,2,中,-10,0,-19.57,0,0,无,0,1,-19.57,0,2,12,2,-7.57,0,0,11.4,2,1,3.83,0,14.65,5,0
ktiz1h1g,11,-38.45,0,0,9,2,-29.45,0,2,0,1,-29.45,0,0,0,0,1,-29.45,0,0,0,1,-29.45,0,0,0,1,-29.45,0,0,0,1,-29.45,0,1,0,1,-29.45,0,1,1,0,-1,0,-30.45,0,0,无,0,1,-30.45,0,1,小,-5,0,-35.45,0,6,20,2,-15.45,0,1,0,1,0,-15.45,4.95,4.5,5,1
ytgj1t65,11,90.5,1,0,18,2,108.5,1,1,-5,0,103.5,1,0,0,0,1,103.5,1,0,0,1,103.5,1,1,10.35,2,113.85,1,0,0,1,113.85,1,1,-11.385,0,102.465,1,1,1,0,-1,0,101.47,1,0,无,0,1,101.47,1,0,无,0,1,101.47,1,6,20,2,121.47,1,1,0,1,0,121.47,47.41,43.1,5,0
z668vjdm,11,-108.79,0,0,0,1,-108.79,0,2,0,1,-108.79,0,0,0,0,1,-108.79,0,0,0,1,-108.79,0,0,0,1,-108.79,0,0,0,1,-108.79,0,1,0,1,-108.79,0,1,1,0,-1,0,-109.79,0,0,无,0,1,-109.79,0,1,小,-5,0,-114.79,0,6,20,2,-94.79,0,1,0,1,0,-94.79,0,0,5,1
