code,biao,Work_type,Work_profit,Health_type,Health_profit,Repay_type,Repay_profit,Loan_type,Loan_profit,Investment_type,Investment_profit,Venture_type,Venture_profit,Insurance_type,Insurance_profit,Lottery_type,Lottery_profit,Disaster_type,Disaster_profit,Ill_type,Ill_profit,Preference_type,Preference_profit,Patience_type,Patience_profit,start,end,profit
szjrd90v,20,0,-30,2,0,0,0,0,0,1,100,1,1266,1,0,0,0,0,0,1,-5,6,0,1,0,2774.06,4105.06,1331
tkz7zh9u,20,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,6,8,1,5.4,-59.04,-42.64,16.4
42bbeqpm,20,0,18,2,0,0,0,0,0,1,12.34,0,0,1,0,0,0,0,0,2,-15,6,8,1,6.4,64.27,94.01,29.74
1o1f1gpp,20,0,18,2,0,0,0,0,0,1,1.5,1,0,1,0,1,-1,0,0,0,0,0,2,1,0,12.7,33.2,20.5
o6m81rh2,20,0,21,2,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-5,6,8,1,6.4,-57.8,-28.4,29.4
ody1m92z,20,0,3,2,0,0,0,0,0,1,3,1,-20,1,0,0,0,0,0,1,-5,5,0.8,1,6.4,23.53,11.73,-11.8
y5lufa6m,20,1,6,1,-5,0,0,1,15.65,1,4.5,1,0,1,-9.842,1,-0.1,0,0,2,-21,5,6.4,0,22.45,77.27,80.68,3.41
odyzp5vx,20,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,0,0,2,4.8,1,5.6,-129,-119.6,9.4
d67hp72e,20,0,27,2,0,0,0,1,8.49,1,6,1,0,1,0,1,-1,0,0,2,-15,2,1.6,0,38.35,51.31,84.2,32.89
o73qrv2n,20,0,18,2,0,0,0,1,6.42,1,0.5,1,0,1,0,0,0,0,0,0,0,3,1.4,1,6.42,-7.3,19.02,26.32
1qzlh5mu,20,0,15,2,0,1,-0.47,0,0,1,0.45,1,-4,1,0,0,0,0,0,1,-5,1,3.8,1,0,29.33,39.11,9.78
dnwj15ee,20,0,3,2,0,0,0,1,10.71,1,3,0,0,1,0,1,-1,0,0,0,0,6,0,0,16.51,32.7,54.21,21.51
3vpcaply,1,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,4,3,0,5,0,-40,-40
z0rxrnnq,1,0,18,1,-5,0,0,1,6.5,1,1.5,1,-10,1,-1.1,1,-1,0,0,0,0,3,12.5,0,11.5,0,26.4,26.4
hf30noug,1,0,3,0,0,0,0,1,0.45,1,0.15,1,-0.3,1,-0.33,1,-0.45,0,0,2,-30,0,5,1,5.45,0,-17.48,-17.48
0tv4w4i5,1,0,12,1,-5,0,0,1,4.2,1,0.5,1,-2,1,-0.97,1,-1,0,0,1,-7,4,15,1,9.2,0,20.73,20.73
tg2aszys,1,0,3,0,0,0,0,1,0.06,1,0.31,1,1,1,-0.437,1,-1,0,0,1,-15,4,3,1,0.06,0,-9.07,-9.07
3vpcaply,2,0,-21,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,6,16,0,5,-40,-61,-21
z0rxrnnq,2,0,15,1,-5,1,-7.15,1,2.93,1,2.25,1,-5,1,-2.943,1,-1,0,0,1,-7,4,2.4,1,2.93,26.4,20.89,-5.51
hf30noug,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-50,5,1.6,1,0.5,-17.48,-53.88,-36.4
0tv4w4i5,2,0,21,2,-10,1,-1.62,1,13.27,1,-0.5,1,8,1,-5.088,1,-2,0,0,1,-5,5,12.8,0,21.27,20.73,56.59,35.86
tg2aszys,2,0,9,0,0,1,-0.066,0,0,0,0,0,0,0,0,0,0,3,-15,1,-15,4,2.4,0,11.4,-9.07,-16.34,-7.27
3vpcaply,3,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,5,2.4,0,5,-61,-77.6,-16.6
z0rxrnnq,3,0,18,1,-5,1,-3.22,1,15.34,1,3,1,5,1,-5.401,1,-1,0,0,1,-7,4,3.6,0,21.54,20.89,50.41,29.52
hf30noug,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-15,5,19.2,1,6.95,-53.88,-31.28,22.6
0tv4w4i5,3,0,21,2,-10,1,-7.9,1,19.81,1,1,1,18,1,-9.85,1,-1,0,0,0,0,4,18,0,34.81,56.59,110.65,54.06
tg2aszys,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,2,14.4,0,5,-16.34,-9.94,6.4
3vpcaply,4,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,16,1,0,-77.6,-80.6,-3
z0rxrnnq,4,0,18,1,-5,1,-16.87,1,18.62,1,2,1,0,1,-6.716,1,-1,0,0,1,-7,4,9,0,25.62,50.41,68.44,18.03
hf30noug,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-10,2,-30,6,16,1,6.81,-31.28,-28.08,3.2
0tv4w4i5,4,0,18,2,-10,1,-18.65,1,34.34,1,-1.75,1,-13,1,-11.959,1,-1,0,0,0,0,4,1.8,0,53.48,110.65,113.43,2.78
tg2aszys,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,3,7.5,1,0,-9.94,-9.44,0.5
3vpcaply,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,0,4,1.2,1,6,-80.6,-75.4,5.2
z0rxrnnq,5,0,15,1,-5,1,-20.48,1,17.39,1,1.75,1,-10,1,-6.71,0,0,0,0,1,-7,6,8,0,24.39,68.44,68.39,-0.05
hf30noug,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-10,2,-30,6,0,0,11.87,-28.08,-47.88,-19.8
0tv4w4i5,5,0,9,2,-10,1,-20,1,2.13,1,-2.5,1,-20,1,-7.206,1,-1,0,0,1,-5,5,0.8,0,40.46,113.43,64.65,-48.78
tg2aszys,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,5,0.8,1,6.4,-9.44,-30.24,-20.8
3vpcaply,6,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-30,6,0,1,6.8,-75.4,-107.6,-32.2
z0rxrnnq,6,0,21,1,-5,1,-19.129,1,19.58,1,4,1,0,1,-8.8841,0,0,0,0,0,0,4,3,0,25.98,68.39,89.36,20.97
hf30noug,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,2,-30,6,0,1,0.74,-47.88,-81.88,-34
0tv4w4i5,6,0,27,2,-10,1,-9.01,0,0,1,7.5,1,-20,1,-6.014,1,-1,0,0,0,0,4,3,0,35,64.65,61.13,-3.52
tg2aszys,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,4,3,1,6.6,-30.24,-39.64,-9.4
3vpcaply,7,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,1,-15,3,10,0,11.2,-107.6,-109.4,-1.8
z0rxrnnq,7,0,21,1,-5,1,-21.538,1,25.15,1,6,1,20,1,-13.4972,0,0,0,0,0,0,6,16,0,30.35,89.36,142.67,53.31
hf30noug,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-10,1,-15,5,1.6,0,12.81,-81.88,-72.28,9.6
0tv4w4i5,7,0,-30,1,-5,0,0,0,0,1,-1,1,10,1,-3.513,1,-1,0,0,1,-7,4,2.4,0,38,61.13,31.02,-30.11
tg2aszys,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,2,-30,4,12,1,6.6,-39.64,-64.04,-24.4
3vpcaply,8,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,6,0,1,0,-109.4,-148.4,-39
z0rxrnnq,8,0,27,1,-5,1,-27.665,1,13.7,1,10.5,1,-25,1,-13.6205,0,0,0,0,3,-35,5,19.2,0,19.1,142.67,112.18,-30.49
hf30noug,8,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,0,0,6,24,1,5.89,-72.28,-24.28,48
0tv4w4i5,8,1,18,1,-5,1,-8,0,0,1,1,1,4,1,-4.102,1,-1,0,0,0,0,5,2.4,0,33.3,31.02,43.32,12.3
tg2aszys,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,4,3.6,1,6.2,-64.04,-70.24,-6.2
3vpcaply,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-15,1,-15,4,1.8,1,7,-148.4,-157.6,-9.2
z0rxrnnq,9,0,-30,1,-5,1,-15.07,1,18.63,1,7.5,1,0,1,-8.824,0,0,0,0,1,-7,5,1.2,0,24.23,112.18,79.22,-32.96
hf30noug,9,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,1,5.98,-24.28,13.72,38
0tv4w4i5,9,0,30,1,-5,1,-10,1,1.18,1,5,1,0,1,-6.45,1,-1,0,0,2,-21,6,0,0,27.31,43.32,41.05,-2.27
tg2aszys,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,3,7.5,1,6.4,-70.24,-92.34,-22.1
3vpcaply,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-10,1,-15,2,4.8,1,9.6,-157.6,-162.2,-4.6
z0rxrnnq,10,1,21,1,-5,1,-20.49,1,22.42,1,3.5,1,-40,1,-6.065,0,0,0,0,0,0,6,0,0,27.62,79.22,59.79,-19.43
hf30noug,10,0,24,1,-5,1,-1.078,1,3.16,1,1,1,1.5,1,-3.7302,1,-1,0,0,1,-7,3,1.4,1,7.16,13.72,30.97,17.25
0tv4w4i5,10,0,15,1,-5,1,-5,0,0,1,6.9,1,10,1,-6.295,1,-1,0,0,0,0,6,8,0,23.54,41.05,67.66,26.61
tg2aszys,10,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,4,1.2,1,4.2,-92.34,-105.94,-13.6
3vpcaply,11,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,5,16,1,0,-162.2,-148.2,14
z0rxrnnq,11,0,12,1,-5,1,-24.66,1,25.28,1,1.5,1,20,1,-8.891,0,0,0,0,1,-7,4,3,0,32.08,59.79,82.82,23.03
hf30noug,11,0,24,1,-5,1,-3.476,0,0,1,0.5,1,1,1,-4.7994,1,-1,0,0,1,-7,3,3.5,1,0,30.97,38.69,7.72
0tv4w4i5,11,0,3,1,-5,1,-5,1,10.01,1,3.5,1,-25,1,-4.917,1,-1,0,0,2,-21,5,2,0,31.5,67.66,29.25,-38.41
tg2aszys,11,0,-9,2,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-5,4,3,1,6.6,-105.94,-111.34,-5.4
3vpcaply,12,0,-6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,6,0,1,6,-148.2,-153.2,-5
z0rxrnnq,12,0,21,1,-5,1,-27.808,1,28.4,1,7.5,1,-40,1,-6.6912,0,0,0,0,1,-7,5,12.8,0,34.8,82.82,72.42,-10.4
hf30noug,12,0,24,1,-5,0,0,0,0,1,0.5,1,-2,1,-5.619,0,0,0,0,0,0,6,0,1,6.6,38.69,57.17,18.48
0tv4w4i5,12,0,18,1,-5,1,-12,0,0,1,3,1,18,1,-5.125,1,-1,0,0,3,-35,5,1.6,0,22.15,29.25,16.73,-12.52
tg2aszys,12,0,15,2,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-5,3,10,1,6.2,-111.34,-86.14,25.2
3vpcaply,13,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,5,2.4,1,6,-153.2,-143.8,9.4
z0rxrnnq,13,0,-30,1,-5,1,-31.24,1,3.71,1,-0.45,1,-4,1,-0.544,0,0,0,0,0,0,4,3.6,0,15.71,72.42,20.5,-51.92
hf30noug,13,0,24,1,-5,0,0,0,0,1,3,1,10,1,-8.917,0,0,0,0,2,-21,4,3.6,1,6.8,57.17,69.65,12.48
0tv4w4i5,13,0,18,1,-5,1,-8,0,0,1,1,1,-10,1,-1.273,1,-1,0,0,1,-7,4,3.6,0,15.87,16.73,12.06,-4.67
tg2aszys,13,0,6,2,0,0,0,0,0,0,0,0,0,1,0,1,79,0,0,1,-5,3,4.2,0,11,-86.14,9.06,95.2
3vpcaply,14,0,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-15,5,1.2,1,7,-143.8,-141.6,2.2
z0rxrnnq,14,1,15,1,-5,1,-4.08,1,15.85,1,-1,1,15,1,-5.627,1,-1,0,0,1,-7,6,0,0,15.85,20.5,42.64,22.14
hf30noug,14,0,24,1,-5,0,0,0,0,1,2,1,-10,1,-8.065,0,0,0,0,1,-7,6,0,1,6.6,69.65,72.19,2.54
0tv4w4i5,14,0,21,1,-5,1,-10,1,1.61,1,-0.95,1,8,1,-2.672,1,-1,0,0,1,-7,6,0,1,8.57,12.06,21.05,8.99
tg2aszys,14,0,6,2,0,0,0,1,4.52,1,-0.5,1,-2.5,1,0,1,-2,0,0,0,0,3,2.1,1,4.52,9.06,16.68,7.62
3vpcaply,15,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-15,3,1.4,1,5.8,-141.6,-143.4,-1.8
z0rxrnnq,15,0,15,1,-5,1,-17.435,1,17.6,1,3,1,0,1,-5.5805,0,0,0,0,2,-21,6,0,0,23.8,42.64,35.42,-7.22
hf30noug,15,0,21,1,-5,0,0,0,0,1,-1.5,1,10,1,-9.669,1,-1,0,0,1,-7,5,0.8,0,11.8,72.19,91.62,19.43
0tv4w4i5,15,0,9,1,-5,0,0,1,4.22,1,2.9,1,-12,1,-2.017,1,-1,0,0,0,0,6,0,1,8.15,21.05,17.15,-3.9
tg2aszys,15,0,6,2,0,1,-4.97,1,3.54,1,1,1,3,1,0,0,0,0,0,1,-5,4,1.2,0,10.54,16.68,28.45,11.77
3vpcaply,16,0,-30,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,4,3,1,6.2,-143.4,-169.2,-25.8
z0rxrnnq,16,0,12,1,-5,1,-19.36,1,13.84,1,1,1,-7.5,1,-3.04,0,0,0,0,1,-7,5,16,0,25.44,35.42,47.96,12.54
hf30noug,16,0,15,1,-5,0,0,0,0,1,2,1,-5,1,-9.862,0,0,0,0,2,-21,6,20,0,5,91.62,92.76,1.14
0tv4w4i5,16,0,15,1,-5,0,0,1,1.94,1,2.9,1,12,1,-4.399,1,-1,0,0,1,-7,5,16,0,22.71,17.15,59.39,42.24
tg2aszys,16,0,0,2,0,0,0,1,4.91,1,1.5,1,9,1,0,0,0,0,0,1,-5,3,12.5,0,20,28.45,62.56,34.11
3vpcaply,17,1,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-5,2,9.6,1,5.8,-169.2,-149.8,19.4
z0rxrnnq,17,0,15,1,-5,1,-15.22,1,17.1,1,1.5,1,45,1,-10.634,0,0,0,0,1,-7,4,2.4,0,17.1,47.96,91.11,43.15
hf30noug,17,0,24,1,-5,0,0,0,0,1,2,1,0,1,-11.376,0,0,0,0,2,-21,2,3.2,0,5,92.76,89.58,-3.18
0tv4w4i5,17,0,27,1,-5,0,0,1,29.63,1,15,1,-24,1,-10.202,1,-1,0,0,3,-35,5,12.8,0,46.63,59.39,73.62,14.23
tg2aszys,17,0,9,2,0,0,0,1,12.38,1,3,1,-5,1,0,1,-2,0,0,2,-15,3,2.8,0,27.06,62.56,72.74,10.18
3vpcaply,18,0,9,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-15,4,3.6,1,6.4,-149.8,-145.8,4
z0rxrnnq,18,0,15,1,-5,1,-18.11,1,24.69,1,5,1,-40,1,-7.269,0,0,0,0,2,-21,4,3.6,0,31.99,91.11,54.62,-36.49
hf30noug,18,0,12,1,-5,0,0,0,0,1,2,1,7.5,1,-10.608,0,0,0,0,1,-7,6,24,1,0,89.58,112.47,22.89
0tv4w4i5,18,0,18,1,-5,1,-20,0,0,1,3.3,1,9.5,1,-7.942,1,-1,0,0,3,-35,5,19.2,0,30.79,73.62,59.68,-13.94
tg2aszys,18,0,9,2,0,1,-24.266,1,11.49,1,3,1,15,1,0,0,0,0,0,1,-5,4,3.6,0,11.49,72.74,85.56,12.82
3vpcaply,19,0,3,2,0,0,0,0,0,0,0,0,0,1,0,1,-1,0,0,1,-5,4,9,0,11,-145.8,-128.8,17
z0rxrnnq,19,0,-30,1,-5,1,-5,0,0,1,-0.5,1,0,1,-1.412,0,0,0,0,2,-21,4,9,0,34.33,54.62,12.11,-42.51
hf30noug,19,0,12,1,-5,0,0,0,0,1,1,1,15,1,-13.547,0,0,0,0,1,-7,4,1.8,0,12,112.47,128.72,16.25
0tv4w4i5,19,0,12,1,-5,1,-18,0,0,1,-2.4,1,-20,1,-2.628,1,-1,0,0,1,-7,6,16,0,15.37,59.68,36.65,-23.03
tg2aszys,19,0,6,2,0,1,-12.639,1,15.78,1,3,1,0,1,0,0,0,0,0,1,-5,4,9,0,22.38,85.56,108.3,22.74
3vpcaply,20,0,15,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,-15,4,6,1,0,-128.8,-122.8,6
z0rxrnnq,20,1,27,1,-5,1,-25.22,1,5.33,1,1,1,-5,1,-1.022,0,0,0,0,1,-7,6,8,1,5.33,12.11,10.2,-1.91
hf30noug,20,0,24,1,-5,0,0,0,0,1,1.25,1,-15,1,-13.397,1,-1,0,0,1,-7,6,8,1,0,128.72,120.57,-8.15
0tv4w4i5,20,0,27,1,-5,0,0,1,16.93,1,-3.75,1,-30,1,-4.183,1,-1,0,0,2,-21,6,8,0,28.34,36.65,23.65,-13
tg2aszys,20,0,18,2,0,1,-17.358,0,0,1,-1,1,5,1,0,0,0,0,0,1,-5,4,1.2,1,6.6,108.3,115.74,7.44
n7vpemz2,1,0,6,1,-5,0,0,1,0.6,0,0,1,0,1,-0.16,1,-0.04,0,0,2,-21,1,9.5,1,5.6,0,-5.1,-5.1
v26mzb6c,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-15,4,3,1,0,0,-18,-18
y0q2jnsm,1,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,4,15,0,5,0,-25,-25
2ygzmnz9,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,5,16,0,5,0,-21,-21
bysqs2ac,1,0,-12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,20,0,5,0,-3,-3
xe3765ql,1,0,12,2,-10,0,0,1,0.6,1,-0.13,1,3.71,1,-0.618,1,-0.5,0,0,1,-5,6,20,1,5.6,0,25.06,25.06
p1dzzr2s,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,3,-50,3,12.5,1,0,0,-43.5,-43.5
g84r969y,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,3,-50,1,4.5,0,5,0,-57.5,-57.5
gxr64i8r,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,1,9.5,0,5,0,-9.5,-9.5
5ts6tpzo,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,4,3,1,0,0,-19,-19
lxt7o6sm,1,0,6,1,-5,0,0,1,0.09,1,-0.05,1,-1,1,-0.004,1,-1,0,0,3,-35,3,3.5,1,5.09,0,-27.5,-27.5
c7k2ws0c,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,4,15,1,0,0,-7,-7
vnykm72k,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-5,1,-15,2,12,0,5,0,-6,-6
oiwrp35s,1,0,9,1,-5,0,0,1,2.4,1,0.64,1,3.52,1,-1.056,1,-1,0,0,0,0,6,0,1,2.4,0,8.5,8.5
d6harnae,1,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,1,-15,6,20,1,0,0,-9,-9
9cikjguk,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,1,-15,2,4,1,0,0,-33,-33
biqw1l36,1,0,-15,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,3,12.5,1,0,0,-53.5,-53.5
n9hxv5lk,1,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,0,0,2,12,1,0,0,-3,-3
d5t88opp,1,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,0,1,0,0,-22,-22
a60k5i9w,1,0,6,0,0,0,0,0,0,1,0.1,1,0.05,1,-0.615,1,-1,0,0,2,-30,2,12,0,5,0,-8.46,-8.46
n7vpemz2,2,0,9,0,0,0,0,1,1.28,1,-0.05,0,0,1,-0.513,1,-0.01,0,0,1,-15,1,7.6,1,6.94,-5.1,2.21,7.31
v26mzb6c,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,3,10,1,6,-18,-17,1
y0q2jnsm,2,0,-24,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,2,3.2,1,0,-25,-61.8,-36.8
2ygzmnz9,2,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,5,1.6,1,0,-21,-49.4,-28.4
bysqs2ac,2,0,-9,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,6,16,1,0,-3,-27,-24
xe3765ql,2,0,9,2,-10,1,-0.66,1,2.81,1,3.93,1,30,1,-6.014,1,-1,0,0,1,-5,6,16,1,7.81,25.06,69.13,44.07
p1dzzr2s,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,6,16,1,7,-43.5,-38.5,5
g84r969y,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,6,16,0,5,-57.5,-34.5,23
gxr64i8r,2,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,79,1,-3.95,1,-15,2,9.6,0,5,-9.5,35.15,44.65
5ts6tpzo,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,3,10,1,7,-19,-53,-34
lxt7o6sm,2,0,21,0,0,1,-0.099,0,0,0,0,0,0,0,0,1,-1,2,-10,0,0,1,3.6,1,0,-27.5,-14,13.5
c7k2ws0c,2,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,4,12,1,5.8,-7,3.8,10.8
vnykm72k,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-30,6,16,0,5,-6,-12,-6
oiwrp35s,2,0,3,2,-10,0,0,0,0,1,-0.08,1,-1.42,0,0,1,-1,1,-5,0,0,6,16,1,8.64,8.5,16,7.5
d6harnae,2,0,-30,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,1,-15,6,16,1,6.8,-9,-47.2,-38.2
9cikjguk,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-5,1,-15,6,0,1,6.4,-33,-46.6,-13.6
biqw1l36,2,0,-18,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,2,-30,2,3.2,1,6.8,-53.5,-97.5,-44
n9hxv5lk,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,1,-5,3,-50,2,9.6,1,5.4,-3,-44,-41
d5t88opp,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,1,-15,6,16,1,7,-22,-25,-3
a60k5i9w,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,2,3.2,0,5,-8.46,-48.26,-39.8
n7vpemz2,3,0,18,1,-5,1,-1.13,1,6.28,1,0.15,1,0.25,1,-2.076,1,-0.01,0,0,0,0,1,5.4,0,12.28,2.21,29.07,26.86
v26mzb6c,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-50,0,6,1,6.4,-17,-45.6,-28.6
y0q2jnsm,3,0,9,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,6,24,0,11.4,-61.8,-68.4,-6.6
2ygzmnz9,3,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,5,2.4,1,6.8,-49.4,-67.2,-17.8
bysqs2ac,3,0,-6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,6,24,1,6.4,-27,-18.6,8.4
xe3765ql,3,0,-30,2,-10,1,-3.09,1,15.62,1,4.17,1,-15,1,-3.083,1,-1,0,0,2,-15,6,24,0,20.62,69.13,40.75,-28.38
p1dzzr2s,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,0,0,5,2.4,1,6.6,-38.5,-23.5,15
g84r969y,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,1,-15,6,0,1,0,-34.5,-57.5,-23
gxr64i8r,3,1,6,1,-5,0,0,0,0,1,1.62,1,16.16,1,-5.393,1,-1.54,0,0,0,0,2,4.8,1,0,35.15,51.8,16.65
5ts6tpzo,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,1,-15,5,19.2,0,11.6,-53,-38.2,14.8
lxt7o6sm,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,2,14.4,1,6,-14,17.4,31.4
c7k2ws0c,3,0,6,1,-5,0,0,1,0.48,1,0.4,1,0.5,1,-0.618,0,0,0,0,1,-7,4,18,1,7.28,3.8,23.36,19.56
vnykm72k,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,3,-50,6,0,0,5,-12,-52,-40
oiwrp35s,3,0,9,2,-10,0,0,1,4.36,1,-0.97,1,-18.39,0,0,1,-1,1,-5,0,0,6,0,0,13.06,16,-0.2,-16.2
d6harnae,3,1,-18,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,6,0,0,11.4,-47.2,-54.8,-7.6
9cikjguk,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,3,-50,6,0,1,5.2,-46.6,-94.4,-47.8
biqw1l36,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,2,4.8,1,5.4,-97.5,-105.3,-7.8
n9hxv5lk,3,0,-30,0,0,1,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,2,14.4,0,10.6,-44,-50,-6
d5t88opp,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,0,0,6,0,1,6.2,-25,-23.8,1.2
a60k5i9w,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,2,-30,5,2.4,1,5,-48.26,-56.86,-8.6
n7vpemz2,4,0,12,1,-5,1,-8.008,1,3.37,1,-0.1,1,1.5,1,-3.2832,1,-0.01,0,0,3,-35,1,2.7,1,3.37,29.07,-2.76,-31.83
v26mzb6c,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,-5,1,-15,6,0,1,6.4,-45.6,-60.2,-14.6
y0q2jnsm,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-10,2,-30,6,16,1,0,-68.4,-84.4,-16
2ygzmnz9,4,0,-24,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,3,-15,2,-30,4,1.8,0,12,-67.2,-123.4,-56.2
